type	id	project_id	submitter_id	autolysis_score	biospecimen_anatomic_site	biospecimen_anatomic_site_detail	biospecimen_anatomic_site_uberon_id	biospecimen_anatomic_site_uberon_term	biospecimen_physical_site	biospecimen_type	collection_kit	collection_site	composition	current_weight	freezing_method	hours_to_collection	hours_to_sample_procurement	internal_notes	is_ffpe	method_of_sample_procurement	oct_embedded	pathology_notes	preservation_method	prosector_notes	sample_type	specimen_id	tissue_type	subjects.id	subjects.submitter_id
sample	1e3bcc68-277c-4a3b-86b2-f043c52bcdce	tutorial-synthetic_data_set_1	HG00256_sample																							HG00256_sample		1a5c62ab-87bc-4564-bff3-016b9796d155	HG00256
sample	1e6c51e8-7a31-419f-b83d-3a9934290509	tutorial-synthetic_data_set_1	NA19466_sample																							NA19466_sample		6b263c2d-305f-4a37-9e91-590bcade5bb4	NA19466
sample	1e9a8be8-262d-4fbf-aa86-a2efee1b7954	tutorial-synthetic_data_set_1	HG02585_sample																							HG02585_sample		5c95870f-3b3b-4605-9f9e-c6b66757d7f9	HG02585
sample	1ec39508-896b-4b01-b33a-aa8090ff5089	tutorial-synthetic_data_set_1	NA19729_sample																							NA19729_sample		6eba4e28-6bd5-4698-9f44-597806b96996	NA19729
sample	1ec547c0-043d-4366-b8ca-54f849a44e8b	tutorial-synthetic_data_set_1	HG00675_sample																							HG00675_sample		285f60f8-2def-4206-a4cd-e727b37e0b14	HG00675
sample	1ed599e6-c4f0-474f-91df-92bc7885febd	tutorial-synthetic_data_set_1	HG00551_sample																							HG00551_sample		900931b5-6880-4724-8772-12ff3aabaa41	HG00551
sample	1ee918db-7296-42a0-bb8a-7db7a71568cb	tutorial-synthetic_data_set_1	HG01204_sample																							HG01204_sample		8396e4e5-a96b-4496-a110-e662608512d8	HG01204
sample	1eebc651-d419-474f-afe0-5002aad88f5d	tutorial-synthetic_data_set_1	HG01790_sample																							HG01790_sample		fc20ea38-d7b5-4fac-b986-3a7948a72d52	HG01790
sample	1eec7257-4cab-47bc-bd90-4d09dc468d83	tutorial-synthetic_data_set_1	HG00331_sample																							HG00331_sample		6db40293-1c2d-475d-b917-95c3096ca5e4	HG00331
sample	1ef14806-8ade-4db3-aab4-a9d5d2fe51ed	tutorial-synthetic_data_set_1	HG01784_sample																							HG01784_sample		fb78676e-6c11-403f-97a7-0b6759665e3c	HG01784
sample	1f404834-0d0a-485b-a688-5806f4042f6a	tutorial-synthetic_data_set_1	NA20795_sample																							NA20795_sample		863a5461-2f00-4a9c-80a3-4aba57107ed8	NA20795
sample	1f44647b-4107-42cd-bd13-d97a38dd83e5	tutorial-synthetic_data_set_1	HG03874_sample																							HG03874_sample		bf900da3-470f-4ca6-b224-45fe2e769fd9	HG03874
sample	1f515bbf-8bdc-4fb8-a21b-0dd2c4ce91f4	tutorial-synthetic_data_set_1	HG00452_sample																							HG00452_sample		e9a69d78-39e4-4143-8ca3-8f2855449b2b	HG00452
sample	1f58612d-80ec-462f-89ea-a80d0a0cbce6	tutorial-synthetic_data_set_1	NA20787_sample																							NA20787_sample		221ac9ba-53ef-4e37-8b1b-f73fc021b7cd	NA20787
sample	1f8e4d38-552a-4ec8-9250-1f1ee04fcba9	tutorial-synthetic_data_set_1	NA18748_sample																							NA18748_sample		98986af2-d1c9-4639-9830-20d1c62d1d06	NA18748
sample	1fb50528-319a-4127-8ab3-6ecbf8d19d2c	tutorial-synthetic_data_set_1	HG03629_sample																							HG03629_sample		cbcf5d29-d2d2-4ef9-92ca-0fdc1f72650a	HG03629
sample	1feb4db5-d04c-4431-bcee-3a80f29df90d	tutorial-synthetic_data_set_1	HG00308_sample																							HG00308_sample		a22ec1ea-3e80-4785-95c6-1d67dcbbe22d	HG00308
sample	2026b7e1-16d5-411a-829e-e51cf4c628cd	tutorial-synthetic_data_set_1	NA19108_sample																							NA19108_sample		73a48395-15cf-4852-8e4a-db52c1745d1a	NA19108
sample	202cdf41-74df-4cc0-b963-031d633d4656	tutorial-synthetic_data_set_1	HG01140_sample																							HG01140_sample		180a092b-f97c-4eda-9228-4e9e7710c7e7	HG01140
sample	2066a5f6-e6de-41af-843a-6bc4b84c3762	tutorial-synthetic_data_set_1	NA19059_sample																							NA19059_sample		8aa515ae-f84f-4b84-b764-05a2ddad3f3f	NA19059
sample	2083c64b-8a98-4216-a5e1-97ba65fbe9b8	tutorial-synthetic_data_set_1	HG02061_sample																							HG02061_sample		40032aa6-10cc-464f-9c6c-826834a3a437	HG02061
sample	2085b221-241f-422a-bdb4-9ca7085b2ff7	tutorial-synthetic_data_set_1	HG03911_sample																							HG03911_sample		e871eaa6-aaa3-4e9e-8438-0c2b20dd6910	HG03911
sample	209dca48-e8d4-4974-839f-0077c25f3229	tutorial-synthetic_data_set_1	HG03048_sample																							HG03048_sample		40e36330-02cc-4a83-b970-5de81892f93f	HG03048
sample	20c7727f-1e5b-4e17-a582-7c9c83c1305e	tutorial-synthetic_data_set_1	NA19256_sample																							NA19256_sample		fc391e29-fb91-4bcd-bef7-47ec6ea08a51	NA19256
sample	20d00b5f-b0e9-45cd-97b6-96d77998778f	tutorial-synthetic_data_set_1	HG01761_sample																							HG01761_sample		dee7a0c0-f3b6-44af-884d-d9b7ff3dc192	HG01761
sample	210b329c-0049-43d4-91b1-84f2920a691d	tutorial-synthetic_data_set_1	HG02471_sample																							HG02471_sample		0582a85b-fc26-48e0-9589-253349de1511	HG02471
sample	210e4dd0-a62d-47cc-a278-63fabad411d5	tutorial-synthetic_data_set_1	HG01697_sample																							HG01697_sample		3095165e-6503-428b-8592-80da0740ff25	HG01697
sample	211a5593-2e8e-4c24-b4d2-677b6399cb64	tutorial-synthetic_data_set_1	HG03894_sample																							HG03894_sample		dbaa29df-ceee-4108-8958-2b3d459b42ae	HG03894
sample	212ba964-dd5b-4b82-a617-fb090856df66	tutorial-synthetic_data_set_1	NA12005_sample																							NA12005_sample		c112742c-0c58-4512-be89-bea3ef4ca3ab	NA12005
sample	212bb3bb-491b-4f5c-ae9a-be78d486c4bd	tutorial-synthetic_data_set_1	HG03940_sample																							HG03940_sample		106ba88b-cf15-4c55-af91-79700c691eee	HG03940
sample	212cebca-059a-4407-8017-93342a087203	tutorial-synthetic_data_set_1	NA20867_sample																							NA20867_sample		c248bfc6-871c-44a8-b593-244731ed11cd	NA20867
sample	213eb9bc-5f55-48e0-a0a3-57c87cd88211	tutorial-synthetic_data_set_1	HG02085_sample																							HG02085_sample		0d40b372-d4ed-4f71-b646-9badf1a82b3e	HG02085
sample	2141d8ea-26d7-4745-ad79-53eb45dbe274	tutorial-synthetic_data_set_1	HG01813_sample																							HG01813_sample		3fdd3d08-715a-443e-a040-cffc15d70788	HG01813
sample	2162768e-04f1-407c-bb06-49a8951ddc90	tutorial-synthetic_data_set_1	HG03963_sample																							HG03963_sample		1d5bf93f-93a9-4e4d-b8ba-5dfc6440ae7e	HG03963
sample	2165aef2-9648-4586-888b-3d906e2d1fbf	tutorial-synthetic_data_set_1	HG01142_sample																							HG01142_sample		a17ad181-e06a-46c0-843a-2e0c1c972302	HG01142
sample	218ad2cb-2282-42e1-b92d-cb1172388da9	tutorial-synthetic_data_set_1	HG02298_sample																							HG02298_sample		57d46273-49f2-4806-9521-a581884b493f	HG02298
sample	21a9009d-54b6-43af-83b1-51488d988027	tutorial-synthetic_data_set_1	NA10847_sample																							NA10847_sample		3a47d445-8662-440b-a68e-9c52f76ef9e8	NA10847
sample	21b358a0-f766-472c-b8b5-bc0a178d6fb5	tutorial-synthetic_data_set_1	HG02586_sample																							HG02586_sample		3eb7e551-9d89-4180-92d1-60728565b925	HG02586
sample	21ce4941-87ae-4ba3-ae2d-7c62e179d6dd	tutorial-synthetic_data_set_1	NA12006_sample																							NA12006_sample		c8934d22-008b-4098-969f-35894e6b865c	NA12006
sample	21d406d6-6741-47c1-8064-546031127e98	tutorial-synthetic_data_set_1	HG03195_sample																							HG03195_sample		9f475f67-e035-4227-831d-2f8bf562d428	HG03195
sample	21e2b652-fec3-4843-8dd9-bef43d430c32	tutorial-synthetic_data_set_1	NA12827_sample																							NA12827_sample		c19801fb-a8c7-46c6-94d4-af6533e0195d	NA12827
sample	21e965b9-8e32-405f-b300-ba88b33a50eb	tutorial-synthetic_data_set_1	HG03295_sample																							HG03295_sample		ad051be8-c194-4354-ab9c-f37ee7a1a141	HG03295
sample	21fc6770-9633-4270-95be-dbd2b05e5d2e	tutorial-synthetic_data_set_1	NA06989_sample																							NA06989_sample		ca7c38ff-9c93-49ad-898d-c95a0dc673ec	NA06989
sample	22158605-6048-4cda-a70b-b9c6ef42307a	tutorial-synthetic_data_set_1	HG01879_sample																							HG01879_sample		5d2a330d-cf5e-45e8-90fc-b9648ed4e77d	HG01879
sample	221a9d9e-a625-417b-aa11-507756f49000	tutorial-synthetic_data_set_1	NA19707_sample																							NA19707_sample		00709e4d-88d5-4609-a536-ac30bb8dc1c0	NA19707
sample	225dc5c2-06c3-4cc9-b646-fbd6f38240d7	tutorial-synthetic_data_set_1	NA19681_sample																							NA19681_sample		a7ed4fbe-8a66-412f-8304-2c804d77216d	NA19681
sample	2262b7c7-008c-410a-af8e-2db6492d8bbf	tutorial-synthetic_data_set_1	HG02020_sample																							HG02020_sample		99c0b025-77eb-4ac5-8ae6-476ab62661c2	HG02020
sample	228eafce-4b93-4b7c-9ffd-39aacedfc65f	tutorial-synthetic_data_set_1	HG02501_sample																							HG02501_sample		dd0b09d0-2ac0-4b3e-8ff6-fadd4ff9b46d	HG02501
sample	22a3f93e-015b-49e5-b6cd-8b9de5ca367e	tutorial-synthetic_data_set_1	HG03770_sample																							HG03770_sample		d192a339-4e17-489e-a3f0-9bc89d00477b	HG03770
sample	22c8eca1-9079-4b4a-81be-c5c3772d2583	tutorial-synthetic_data_set_1	NA21091_sample																							NA21091_sample		973e15ea-590f-4247-a9ff-50f182e16f8b	NA21091
sample	22cf373a-5729-491c-a5ec-f7feda06f53a	tutorial-synthetic_data_set_1	NA19088_sample																							NA19088_sample		ca336891-1308-4ac2-9691-bbacb746c792	NA19088
sample	22e48f07-ffd2-4331-83f4-47edd6746a90	tutorial-synthetic_data_set_1	HG00656_sample																							HG00656_sample		c6b022e5-fda0-40d1-a3e7-aef67f8d0035	HG00656
sample	22efe217-e688-4a7b-9f49-9f40335f8e55	tutorial-synthetic_data_set_1	NA19834_sample																							NA19834_sample		3f72f710-1159-4b63-8aef-ea136ad23382	NA19834
sample	22f77da5-5380-4dc0-871e-75cf54531eb8	tutorial-synthetic_data_set_1	NA07347_sample																							NA07347_sample		63279b77-d35b-4695-aef0-ce0f42012103	NA07347
sample	230d706b-6da9-428d-a4d3-8ad3b22fd31c	tutorial-synthetic_data_set_1	HG01525_sample																							HG01525_sample		fd40819c-0228-4be3-8156-13cf89a89c35	HG01525
sample	234baf5b-af72-4d59-8834-d77cf8156b2b	tutorial-synthetic_data_set_1	NA19035_sample																							NA19035_sample		6f1382ee-01ca-422a-8caf-f4c03411657d	NA19035
sample	23a122c0-bd0a-435c-b200-f9748c3ae118	tutorial-synthetic_data_set_1	NA21109_sample																							NA21109_sample		fa9a25bf-7f7b-4b37-8707-fd66f83c1eca	NA21109
sample	23bb92e3-90d4-405d-b5fc-a360bb9fddaa	tutorial-synthetic_data_set_1	HG01137_sample																							HG01137_sample		b200468f-69c9-48f6-8cb8-7ac847b13288	HG01137
sample	23c9148b-ec90-4e46-85b6-5d8969399fa4	tutorial-synthetic_data_set_1	HG02628_sample																							HG02628_sample		a38c083c-29b5-4d82-bfe9-db69088a5b28	HG02628
sample	23ca6c52-19f7-4658-a851-0f614ea9d08f	tutorial-synthetic_data_set_1	HG01873_sample																							HG01873_sample		5a59182f-c3e4-47c0-94e9-393e951dbe98	HG01873
sample	23d33cb2-6e8c-42aa-b39a-b5557a1f8f39	tutorial-synthetic_data_set_1	NA18867_sample																							NA18867_sample		4a0e85bb-4b5b-4979-99e4-f1e95459f2bd	NA18867
sample	23df2a99-5573-40bc-8786-5c1b72a1e670	tutorial-synthetic_data_set_1	HG04212_sample																							HG04212_sample		2981025d-9fdf-47ee-8ff3-9a0ba0db975b	HG04212
sample	23e51d5f-f3a0-4c6d-880e-5410dfd7b712	tutorial-synthetic_data_set_1	HG02187_sample																							HG02187_sample		e799aa73-ceb8-4bd4-a82f-1afd370de8a6	HG02187
sample	23e9ed2a-ef2e-41c5-b00c-0942033ae3cf	tutorial-synthetic_data_set_1	NA12813_sample																							NA12813_sample		5043de02-139d-41ad-8e7a-8e7d295cfd10	NA12813
sample	23fc6f1c-7bef-4b7b-9f48-a1d2c291c062	tutorial-synthetic_data_set_1	HG04209_sample																							HG04209_sample		cd4cc728-675b-40d5-9690-3fa0ac09aae3	HG04209
sample	243c9828-ca26-48f5-987f-970213b3f40f	tutorial-synthetic_data_set_1	HG03202_sample																							HG03202_sample		d322fcde-fd81-44ec-a9e6-c8866154527c	HG03202
sample	246c185b-e25a-458e-a3a1-2a24f2931e15	tutorial-synthetic_data_set_1	HG02685_sample																							HG02685_sample		a6e0d9e0-4043-4dd8-b85c-7d333a8f7304	HG02685
sample	2479f5d8-f7bd-4ba6-83e2-5e2a56ecf419	tutorial-synthetic_data_set_1	HG03693_sample																							HG03693_sample		45008072-2bf1-4279-a3b9-cb875de2d0fa	HG03693
sample	248b8751-c160-4f75-877a-adda53ba53d3	tutorial-synthetic_data_set_1	NA12762_sample																							NA12762_sample		5b6fb609-9558-4b76-8c4e-0354ac09ea3e	NA12762
sample	249feaf2-3f16-456e-bcfd-ce74f5525964	tutorial-synthetic_data_set_1	HG01896_sample																							HG01896_sample		2b90edd0-4fcb-4729-afa8-3b7e18ed720d	HG01896
sample	24c1a5a4-958b-4ae1-8aac-f08aa7871c69	tutorial-synthetic_data_set_1	HG00717_sample																							HG00717_sample		68747190-d2c8-4add-a020-8e3ec90aa4cb	HG00717
sample	24d68779-2583-4ba2-9acc-68548b1e7b80	tutorial-synthetic_data_set_1	NA18974_sample																							NA18974_sample		b27a75b8-6bf1-47bd-84f2-2d02184f0cf3	NA18974
sample	24e48761-1782-40c3-b76b-aa86a38740e2	tutorial-synthetic_data_set_1	HG03754_sample																							HG03754_sample		945eb56b-97d6-4dfe-a424-e5449a8bf08b	HG03754
sample	24f3e2c2-b96b-4792-af77-af8b743cc9b4	tutorial-synthetic_data_set_1	HG01110_sample																							HG01110_sample		f5b7e53e-a03e-4133-b86d-db8e7c36b582	HG01110
sample	24f7becf-7bf9-465f-8ab4-f7a996003e79	tutorial-synthetic_data_set_1	HG03040_sample																							HG03040_sample		53705bf4-ed9d-4f70-9899-223e5349be0c	HG03040
sample	2513769c-9e2f-4d9e-9329-441a9bc75399	tutorial-synthetic_data_set_1	HG02082_sample																							HG02082_sample		c3289158-c026-41f3-8258-a3db2e7e0e42	HG02082
sample	253320b0-76d6-4cb5-888f-32860fff9d40	tutorial-synthetic_data_set_1	NA20514_sample																							NA20514_sample		0ee8da3b-10f7-449c-bf31-8a6c3bd3c9ba	NA20514
sample	2533fa83-411a-471b-a9fc-0d5c45f6b930	tutorial-synthetic_data_set_1	HG01942_sample																							HG01942_sample		8091c66a-5d28-42ad-b195-b71f523d9a2b	HG01942
sample	253431af-4c8d-4bc9-afb8-da8b5a103004	tutorial-synthetic_data_set_1	HG02697_sample																							HG02697_sample		d2e2b15b-0b65-4974-855e-1a193b08c1e2	HG02697
sample	2551626c-4faa-459d-9ad3-c6cba70e03e9	tutorial-synthetic_data_set_1	NA19031_sample																							NA19031_sample		82b75cac-dcbc-447f-be9d-b44f3c22a11c	NA19031
sample	2571434c-4288-4952-b4d8-f1a7c04d0744	tutorial-synthetic_data_set_1	HG02944_sample																							HG02944_sample		9378a85a-b068-4668-b5e1-7116a8354cde	HG02944
sample	259a9f95-43d1-482d-ba48-ec4af3d067e4	tutorial-synthetic_data_set_1	NA19332_sample																							NA19332_sample		6251e66b-1a88-4f0c-b326-456ac7c264d2	NA19332
sample	25d3e12c-fec7-46fb-a230-6086c6f08293	tutorial-synthetic_data_set_1	HG01695_sample																							HG01695_sample		cf284237-a6e9-4850-8b19-d829aa0e906a	HG01695
sample	25e91feb-b107-42aa-b1c4-9b9e9c379ff5	tutorial-synthetic_data_set_1	NA20847_sample																							NA20847_sample		7ab09635-e7f5-4128-a26e-4634c5f37cc0	NA20847
sample	25f63386-742e-49cd-a507-3d4df72b4748	tutorial-synthetic_data_set_1	NA18571_sample																							NA18571_sample		3354ed7d-c72d-419a-b350-cd93c534b330	NA18571
sample	2619f522-fef4-4bb9-9820-bf2ff44f3182	tutorial-synthetic_data_set_1	NA21095_sample																							NA21095_sample		590625cb-d1ae-41f0-a752-8065f16a9080	NA21095
sample	263e9428-abef-4754-bf82-294d30739e4d	tutorial-synthetic_data_set_1	NA12045_sample																							NA12045_sample		563ed32e-ecb3-48d9-bf4e-7e048fa6c9e9	NA12045
sample	2648a145-ed03-4c0d-a730-b03c7b204ff8	tutorial-synthetic_data_set_1	NA07056_sample																							NA07056_sample		fc6be833-58dc-471d-9245-09bc2732586f	NA07056
sample	2651f42e-ce81-4b6b-85e6-fe099924b107	tutorial-synthetic_data_set_1	HG03476_sample																							HG03476_sample		1217c42b-ced8-4d78-9832-e37d895097e5	HG03476
sample	26649ce8-5737-4b77-b2ae-eb2e16fde596	tutorial-synthetic_data_set_1	NA20528_sample																							NA20528_sample		12de06ec-c135-4ba9-a2cc-01edb580dc17	NA20528
sample	26846251-0dcf-42fc-8d12-b1431a7b4bd8	tutorial-synthetic_data_set_1	HG00632_sample																							HG00632_sample		2ea8895d-130a-44b8-944a-b812f2ce4e74	HG00632
sample	2695fb1f-11ed-458c-bcff-562b37ce2bc1	tutorial-synthetic_data_set_1	HG01702_sample																							HG01702_sample		392d658d-0dec-47ac-ac00-85e957d2dfe3	HG01702
sample	26c0399f-a231-4e54-9a0b-356122d6e097	tutorial-synthetic_data_set_1	HG02479_sample																							HG02479_sample		adcb0cdd-be1b-4070-812a-816b61fac119	HG02479
sample	26c392b2-083f-4358-a4ae-263971d8af1d	tutorial-synthetic_data_set_1	NA18856_sample																							NA18856_sample		12642469-7f9a-4fdb-83b3-580d6daad139	NA18856
sample	26c9df52-bd0d-45d0-aaad-d06e2b362945	tutorial-synthetic_data_set_1	NA19009_sample																							NA19009_sample		e79e851b-c174-4419-be06-eb5578318968	NA19009
sample	26cb76f0-30bc-4703-85c6-204a8676d1fd	tutorial-synthetic_data_set_1	HG03159_sample																							HG03159_sample		40eb6f00-632a-41b3-bc71-fed48233248f	HG03159
sample	26e92c49-d704-44b3-ae08-cecb03208743	tutorial-synthetic_data_set_1	NA12287_sample																							NA12287_sample		47264235-155e-4b55-91c2-76ec97e9bd10	NA12287
sample	26e95a3f-e224-403c-be1a-acb6fcc2e15f	tutorial-synthetic_data_set_1	NA20767_sample																							NA20767_sample		7d2f03f8-9d94-4208-875d-dbe09042d9be	NA20767
sample	26fa13b7-ba16-4627-8fad-b63a32f6ef5f	tutorial-synthetic_data_set_1	HG03572_sample																							HG03572_sample		842ae929-6b2f-4198-8b67-95062225a300	HG03572
sample	270c0f51-712f-4a14-b157-ae1455764e12	tutorial-synthetic_data_set_1	NA19010_sample																							NA19010_sample		bf0074b5-dcde-4941-9ebf-5a1939ab8e00	NA19010
sample	272372c8-fb8b-43c9-b391-58aecdb32d02	tutorial-synthetic_data_set_1	NA20800_sample																							NA20800_sample		e4dccce0-13db-464f-99e7-910591989980	NA20800
sample	27460f8e-b4a5-4477-a006-cf7fe68c53d9	tutorial-synthetic_data_set_1	NA19449_sample																							NA19449_sample		47f2158b-51b6-4b20-ad40-c5b26d2c40ba	NA19449
sample	27992f6c-e4ba-40ee-ad52-a24c78e3b6b0	tutorial-synthetic_data_set_1	NA20772_sample																							NA20772_sample		a3ff4ee4-9ab2-4523-b77c-26a189289f92	NA20772
sample	27a1980e-8bd0-4351-a8a7-97844245a288	tutorial-synthetic_data_set_1	HG04003_sample																							HG04003_sample		8dfb88f4-7d37-4b02-8ba5-ffd8d7a71213	HG04003
sample	27abcb81-c9c7-4541-989c-fec8b9634096	tutorial-synthetic_data_set_1	HG01308_sample																							HG01308_sample		7db72aa4-9218-441e-8d86-f95ff5ea933c	HG01308
sample	27dbefaa-d618-4b0a-b0ea-6f225f1e819d	tutorial-synthetic_data_set_1	HG03061_sample																							HG03061_sample		8c0b637c-e125-4abe-aa49-3618e4ed91dd	HG03061
sample	27ec91ff-06b8-40ac-a1c0-6403d456291e	tutorial-synthetic_data_set_1	NA19682_sample																							NA19682_sample		56d71429-5de0-4552-b87a-d99b038466cb	NA19682
sample	28034c4b-c1b2-45d5-a123-38059ae333ae	tutorial-synthetic_data_set_1	HG01506_sample																							HG01506_sample		538559c9-0bf4-45c7-a280-99ef65c52de2	HG01506
sample	28285519-0667-4843-b67a-e0bb9797fcfa	tutorial-synthetic_data_set_1	HG00699_sample																							HG00699_sample		3cf94a67-cd83-4b47-b38e-61486ef56d6e	HG00699
sample	282f4a86-2417-4bcb-8d32-64ccfa169d89	tutorial-synthetic_data_set_1	NA11831_sample																							NA11831_sample		21ec415e-6419-4f11-8596-0ae4541289ed	NA11831
sample	2847d2c5-7f9f-4b21-a0f2-cdc21d0ccad6	tutorial-synthetic_data_set_1	HG04185_sample																							HG04185_sample		67e2590e-0dfb-4098-93a0-71004e734c28	HG04185
sample	2852b501-aac6-47a3-813e-7314083c61d1	tutorial-synthetic_data_set_1	HG01556_sample																							HG01556_sample		8800f28e-c7f5-4507-9018-3f74ef421f74	HG01556
sample	28ae2bb2-72a0-44ce-8b2e-1ce2336980f8	tutorial-synthetic_data_set_1	HG03073_sample																							HG03073_sample		3922823d-1240-46c7-b0c4-71d7f121b1fc	HG03073
sample	28b04d86-7482-4613-991c-af49a38b103f	tutorial-synthetic_data_set_1	NA19780_sample																							NA19780_sample		62b5ad51-01a1-4e5b-8fdc-70e900ab5969	NA19780
sample	28c1a393-4abf-4571-be21-e1a9e4d28700	tutorial-synthetic_data_set_1	HG00581_sample																							HG00581_sample		a92bcca7-3c7b-4b12-91e7-1467e06e324c	HG00581
sample	28c715a8-04c2-4efb-a41b-b7a6431834bb	tutorial-synthetic_data_set_1	HG02582_sample																							HG02582_sample		a36212ae-f40d-4ceb-a057-6b8e89bee304	HG02582
sample	2902a3a3-2934-47af-bb9f-e7ec6a70d855	tutorial-synthetic_data_set_1	NA18561_sample																							NA18561_sample		85db605f-1601-4c69-be37-1f105e847889	NA18561
sample	29696e2d-8a86-4c1e-9d31-dab5d3564f88	tutorial-synthetic_data_set_1	HG00327_sample																							HG00327_sample		91b7f3ed-f8bd-48ed-921b-a7c3d1d8eaa2	HG00327
sample	29850043-b41d-4564-a9bd-1a036bbfc602	tutorial-synthetic_data_set_1	HG02186_sample																							HG02186_sample		c1f50303-0a3a-4b59-a2f3-117e00aa9610	HG02186
sample	299d6efe-4797-411c-94f8-581913d64c34	tutorial-synthetic_data_set_1	HG02757_sample																							HG02757_sample		22ab6cac-3903-4648-b708-a21ebffa28a1	HG02757
sample	29a3b6c7-6088-43be-9cb1-2c7de55f520a	tutorial-synthetic_data_set_1	HG02025_sample																							HG02025_sample		93e0d863-05d3-4322-88a7-c11a12191fd1	HG02025
sample	29c0f91a-dcbd-4468-b0fd-04ec9ee77a61	tutorial-synthetic_data_set_1	NA19704_sample																							NA19704_sample		e0d4bd9c-9ad0-4237-8fd2-b964d28c3036	NA19704
sample	29d11b5b-7504-4de4-a31a-3d82ec63c3d6	tutorial-synthetic_data_set_1	HG03634_sample																							HG03634_sample		4fd8ecfb-83f0-4d7d-84a0-77eb41b7b98c	HG03634
sample	29fdb3c8-151a-46d3-88ec-269dec543311	tutorial-synthetic_data_set_1	HG01405_sample																							HG01405_sample		a4e94483-7877-4b25-8e92-622cfb68e3d1	HG01405
sample	29fe27f4-eee5-4894-8e43-a4eed66ff7a1	tutorial-synthetic_data_set_1	NA20274_sample																							NA20274_sample		1a931951-1a59-4749-82d3-e0151f3be6f7	NA20274
sample	2a13325c-676a-4a1e-aaad-426e8648ec69	tutorial-synthetic_data_set_1	NA18923_sample																							NA18923_sample		00590215-e0dc-41e2-89d6-7327983bc1b4	NA18923
sample	2a3d8c19-9a4b-485d-9634-0f887fbd0e9f	tutorial-synthetic_data_set_1	NA20911_sample																							NA20911_sample		6b6154fa-3635-47e8-9d9d-d00993127226	NA20911
sample	2a4166f4-4039-4235-86c1-c968edc7ae6d	tutorial-synthetic_data_set_1	HG00361_sample																							HG00361_sample		3cb1e98d-56c4-4528-a9b5-667186b9d061	HG00361
sample	2a6acf7f-5fca-4a2c-84f3-69ae6ff6d631	tutorial-synthetic_data_set_1	NA19030_sample																							NA19030_sample		44c2f2e5-90bb-448f-9644-97efeb5561b0	NA19030
sample	2a80bd89-4dc7-49de-8122-3900c4af4e65	tutorial-synthetic_data_set_1	HG01390_sample																							HG01390_sample		a57ef927-167c-4c18-a00f-447d8799ad52	HG01390
sample	2a8777ab-342a-4b5a-8217-f1182445be8c	tutorial-synthetic_data_set_1	HG03301_sample																							HG03301_sample		3983bd98-9389-4a65-8934-82902e84ec7c	HG03301
sample	2af3c8a2-f980-4db7-86a0-2f8470101598	tutorial-synthetic_data_set_1	HG00129_sample																							HG00129_sample		7a0efcbc-f95a-4b4e-b37d-fb559a0509ea	HG00129
sample	2afb302a-58b7-4a15-a03a-be6006df3add	tutorial-synthetic_data_set_1	HG03708_sample																							HG03708_sample		adee80b4-dae3-43bb-906e-39539d09c6f9	HG03708
sample	2b253abe-c648-4627-a10d-e535cfc2cb5f	tutorial-synthetic_data_set_1	HG02220_sample																							HG02220_sample		02061e1a-bcb1-4a6a-83c4-8d6c5653bf37	HG02220
sample	2b3374d0-6689-4b55-b47b-39d8fbed75ca	tutorial-synthetic_data_set_1	HG02759_sample																							HG02759_sample		7d82dd34-06f3-4d71-b0da-ac9631e9f0c1	HG02759
sample	2b42ceab-3536-4a55-b609-4aaca19ab73f	tutorial-synthetic_data_set_1	NA19138_sample																							NA19138_sample		679554e2-a1ae-4c67-a079-0e4e46a22365	NA19138
sample	2b73f9b5-07d6-4093-8fcd-4fe997c9da0d	tutorial-synthetic_data_set_1	HG03663_sample																							HG03663_sample		f440cff1-3cf2-43a9-a98f-a7a4e7d302a9	HG03663
sample	2b78c07d-2d7a-41f8-bf32-8f9a19e4505c	tutorial-synthetic_data_set_1	HG01101_sample																							HG01101_sample		345563b9-cdf5-4cbd-86aa-51fa54cc9284	HG01101
sample	2b9427c3-67b0-43a1-a45d-c4bec753ad2c	tutorial-synthetic_data_set_1	HG00272_sample																							HG00272_sample		6a5ff719-de08-482f-ae21-a34dc095b275	HG00272
sample	2b95d07d-5a8c-4682-9d43-3f408dc1d2b3	tutorial-synthetic_data_set_1	HG01992_sample																							HG01992_sample		3127bb07-7be4-4e06-9c84-4843b55910bf	HG01992
sample	2b974f72-80e2-42e7-96ed-9faf0a7d8f55	tutorial-synthetic_data_set_1	HG02445_sample																							HG02445_sample		ad2a8333-39f0-4c75-b9e6-04ce4691cf61	HG02445
sample	2bd2b816-b32f-44ac-a13d-52387da057af	tutorial-synthetic_data_set_1	NA19116_sample																							NA19116_sample		711069e9-7f9e-4805-b74a-2cfeaf816f0f	NA19116
sample	2be3493b-8406-4b2d-80f7-51742fdadcc3	tutorial-synthetic_data_set_1	HG00154_sample																							HG00154_sample		e71406b3-deb7-4588-8fb5-3dc0e2f17d15	HG00154
sample	2bed1177-067f-4863-952b-2659133d3046	tutorial-synthetic_data_set_1	NA20355_sample																							NA20355_sample		eb54f517-affa-408e-871e-b0c4bb421043	NA20355
sample	2bf6312a-98ca-40d3-bbc0-db4e226719b2	tutorial-synthetic_data_set_1	HG04235_sample																							HG04235_sample		d97cd1dc-530a-4686-8ab6-b6dd1b841b54	HG04235
